id,input_title,recommended_id,recommended_title,genres,similarity_score,reason
tm128073,Bill Hicks: Relentless,tm188970,Bill Hicks: Revelations,comedy documentation,0.4025,"similar genres: comedy; shares cast members: Bill, Hicks; same director (Chris Bould)"
tm128073,Bill Hicks: Relentless,tm132164,Bill Hicks: Sane Man,comedy,0.2936,"similar genres: comedy; shares cast members: Bill, Hicks"
tm128073,Bill Hicks: Relentless,tm235227,Bill Hicks: Reflections,documentation,0.2856,"shares cast members: Bill, Hicks"
tm128073,Bill Hicks: Relentless,tm7135,Bill Hicks: One Night Stand,comedy,0.2234,"similar genres: comedy; shares cast members: Bill, Hicks"
tm128073,Bill Hicks: Relentless,ts77545,Dope,documentation crime war thriller comedy drama,0.1039,similar genres: comedy
tm7951,Tim Allen: Rewires America,tm152839,Tim Allen: Men Are Pigs,comedy documentation,0.3507,"similar genres: comedy, documentation; shares cast members: Allen, Tim; same director (Ellen Brown)"
tm7951,Tim Allen: Rewires America,tm946927,Dance Dreams: Hot Chocolate Nutcracker,documentation family,0.195,similar genres: documentation; shares cast members: Allen
tm7951,Tim Allen: Rewires America,ts215869,Extreme Engagement,reality documentation,0.1292,similar genres: documentation; shares cast members: Tim
tm7951,Tim Allen: Rewires America,tm41953,Tim Minchin: So F**king Rock Live,comedy,0.1205,similar genres: comedy; shares cast members: Tim
tm7951,Tim Allen: Rewires America,tm184224,Sinbad: Afros and Bellbottoms,comedy documentation,0.1198,"similar genres: comedy, documentation"
tm7135,Bill Hicks: One Night Stand,tm188970,Bill Hicks: Revelations,comedy documentation,0.2521,"similar genres: comedy; shares cast members: Bill, Hicks"
tm7135,Bill Hicks: One Night Stand,tm132164,Bill Hicks: Sane Man,comedy,0.2441,"similar genres: comedy; shares cast members: Bill, Hicks"
tm7135,Bill Hicks: One Night Stand,tm128073,Bill Hicks: Relentless,comedy,0.2234,"similar genres: comedy; shares cast members: Bill, Hicks"
tm7135,Bill Hicks: One Night Stand,tm235227,Bill Hicks: Reflections,documentation,0.2146,"shares cast members: Bill, Hicks"
tm7135,Bill Hicks: One Night Stand,ts17942,Chappelle's Show,comedy music,0.1164,similar genres: comedy
tm52083,West Beirut,tm181366,Here Comes the Rain,drama,0.1411,"similar genres: drama; shares cast members: Abou, Carmen, Hassan, Lebbos"
tm52083,West Beirut,tm226362,Bosta,war,0.1312,"similar genres: war; shares cast members: Abou, Farhat, Mabsout, Mahmoud"
tm52083,West Beirut,tm7032,Out of Life,drama war crime european,0.1218,"similar genres: drama, european, war; shares cast members: Abou, Fadi, Farhat, Hassan, Khalil"
tm52083,West Beirut,tm175687,Sir! No Sir!,war documentation,0.1163,similar genres: war
tm52083,West Beirut,tm892081,Eric Andre: Legalize Everything,comedy,0.1108,similar genres: comedy
tm340430,Govindha Govindha,tm70652,Thaandavam,action thriller,0.0828,"similar genres: action; shares cast members: Kota, Rao, S., Srinivasa"
tm340430,Govindha Govindha,tm211424,Dharam Sankat Mein,comedy drama family fantasy thriller,0.0766,"similar genres: drama; shares cast members: Paresh, Rawal"
tm340430,Govindha Govindha,tm810642,Manmadhudu 2,comedy romance drama,0.0736,"similar genres: drama; shares cast members: Akkineni, Nagarjuna, Rao"
tm340430,Govindha Govindha,tm1019865,Wild Dog,thriller crime action,0.0735,"similar genres: action, crime; shares cast members: Akkineni, Nagarjuna, Reddy"
tm340430,Govindha Govindha,tm494847,Made in China,comedy drama romance thriller crime european,0.0694,"similar genres: crime, drama; shares cast members: Paresh, Rao, Rawal"
tm7032,Out of Life,tm21155,Falafel,drama european,0.1592,"similar genres: drama, european; shares cast members: Abou, Ahmad, Ali, Assaf, Fadi, Rafic, Roger"
tm7032,Out of Life,tm226362,Bosta,war,0.1305,"similar genres: war; shares cast members: Abou, Farhat"
tm7032,Out of Life,tm52083,West Beirut,romance drama comedy war european,0.1218,"similar genres: drama, european, war; shares cast members: Abou, Fadi, Farhat, Hassan, Khalil"
tm7032,Out of Life,tm946846,Taxi Ballad,drama,0.1125,"similar genres: drama; shares cast members: Abou, Assaf, Habib, Khalil"
tm7032,Out of Life,tm52274,The Little Wars,war drama european,0.1059,"similar genres: drama, european, war; shares cast members: Roger; same director (Maroun Bagdadi)"
tm256669,Gumrah,tm859143,Torbaaz,drama thriller action sport,0.1114,"similar genres: action, drama, thriller; shares cast members: Dutt, Sanjay"
tm256669,Gumrah,tm67635,Kuch Kuch Hota Hai,romance comedy drama,0.1089,"similar genres: drama; shares cast members: Anupam, Kher"
tm256669,Gumrah,tm1115392,Shyam Singha Roy,drama romance thriller horror,0.102,"similar genres: drama, thriller"
tm256669,Gumrah,ts330012,Eternally Confused and Eager for Love,comedy romance,0.0901,similar description and thematic content
tm256669,Gumrah,tm118438,Anjaam,romance crime thriller drama,0.0816,"similar genres: crime, drama, thriller"
tm64729,Sinbad: Nothin' but the Funk,tm104933,Sinbad: Son of a Preacher Man,comedy documentation,0.3953,"similar genres: comedy, documentation; shares cast members: Sinbad; same director (Chuck Vinson)"
tm64729,Sinbad: Nothin' but the Funk,tm184224,Sinbad: Afros and Bellbottoms,comedy documentation,0.3564,"similar genres: comedy, documentation; shares cast members: Sinbad"
tm64729,Sinbad: Nothin' but the Funk,ts189314,Tiffany Haddish Presents: They Ready,comedy reality,0.105,similar genres: comedy
tm64729,Sinbad: Nothin' but the Funk,ts82564,Jimmy: The True Story of a True Idiot,drama comedy,0.099,similar genres: comedy
tm64729,Sinbad: Nothin' but the Funk,tm467299,Anthony Jeselnik: Fire in the Maternity Ward,comedy,0.0861,similar genres: comedy
tm184224,Sinbad: Afros and Bellbottoms,tm64729,Sinbad: Nothin' but the Funk,comedy documentation,0.3564,"similar genres: comedy, documentation; shares cast members: Sinbad"
tm184224,Sinbad: Afros and Bellbottoms,tm104933,Sinbad: Son of a Preacher Man,comedy documentation,0.3263,"similar genres: comedy, documentation; shares cast members: Sinbad"
tm184224,Sinbad: Afros and Bellbottoms,tm946927,Dance Dreams: Hot Chocolate Nutcracker,documentation family,0.1757,similar genres: documentation
tm184224,Sinbad: Afros and Bellbottoms,ts300399,Five Came Back: The Reference Films,documentation,0.1325,similar genres: documentation
tm184224,Sinbad: Afros and Bellbottoms,tm7951,Tim Allen: Rewires America,comedy documentation,0.1198,"similar genres: comedy, documentation"
tm25389,Fiza,tm36475,Kabhi Khushi Kabhie Gham,drama romance,0.1265,"similar genres: drama, romance; shares cast members: Bachchan, Hrithik, Jaya, Kapoor, Roshan, Sachdev"
tm25389,Fiza,tm129971,Luck by Chance,romance drama comedy,0.1144,"similar genres: drama, romance; shares cast members: Bachchan, Hrithik, Isha, Kapoor, Roshan, Sen"
tm25389,Fiza,tm42831,Kyo Kii... Main Jhuth Nahin Bolta,comedy action drama fantasy,0.1119,"similar genres: action, drama; shares cast members: Jaya, Kapoor, Sen, Sushmita"
tm25389,Fiza,tm176297,Kyaa Kool Hai Hum,comedy,0.1069,"shares cast members: Isha, Kapoor, Koppikar, Neha"
tm25389,Fiza,tm73058,Om Shanti Om,thriller drama action comedy fantasy romance,0.092,"similar genres: action, drama, romance, thriller; shares cast members: Bachchan, Hrithik, Kapoor, Karisma, Roshan"
tm34391,Before the Flying Circus,tm62924,Monty Python Live at the Hollywood Bowl,comedy documentation,0.353,"similar genres: comedy, documentation; shares cast members: Chapman, Cleese, Eric, Gilliam, Graham, Idle, John, Jones, Michael, Palin, Terry"
tm34391,Before the Flying Circus,ts23808,Monty Python: Almost the Truth (The Lawyer's Cut),comedy documentation,0.343,"similar genres: comedy, documentation; shares cast members: Chapman, Cleese, Eric, Gilliam, Graham, Idle, John, Jones, Michael, Palin, Terry"
tm34391,Before the Flying Circus,tm57169,Monty Python: Live at Aspen,comedy documentation,0.3397,"similar genres: comedy, documentation; shares cast members: Chapman, Cleese, Eric, Gilliam, Graham, Idle, John, Jones, Michael, Palin, Robert, Terry"
tm34391,Before the Flying Circus,tm360904,The Meaning of Monty Python,documentation,0.2948,"similar genres: documentation; shares cast members: Cleese, Eric, Gilliam, Idle, John, Jones, Michael, Palin, Terry"
tm34391,Before the Flying Circus,tm133914,Parrot Sketch Not Included: Twenty Years of Monty Python,comedy,0.2687,"similar genres: comedy; shares cast members: Chapman, Cleese, Eric, Gilliam, Graham, Idle, John, Jones, Michael, Palin, Terry"
tm44776,The Other,tm151332,"Alexandria, Again and Forever",drama,0.1786,"similar genres: drama; shares cast members: Abdel, Ahmed, Amr, Hassan, Mohammed, Selim; same director (Youssef Chahine)"
tm44776,The Other,tm14350,Alexandria… Why?,drama,0.1415,"similar genres: drama; shares cast members: Abdel, Ahmad, Ahmed, Ezzat, Mahmoud; same director (Youssef Chahine)"
tm44776,The Other,ts221472,Valentino,comedy,0.1363,"shares cast members: Abdel, Ahmed, Al, Amr, Gamal, Hassan, Mahmoud, Samir"
tm44776,The Other,tm1020293,Dearest Boy,comedy drama,0.1311,"similar genres: drama; shares cast members: Al, Amr, Mahmoud, Salama, Tamer"
tm44776,The Other,tm135083,Cairo Station,drama crime comedy,0.113,"similar genres: drama; shares cast members: Abdel, Ahmed, Hamid, Hassan, Mahmoud; same director (Youssef Chahine)"
tm334788,Yodha,tm314602,Dushmani,romance action drama,0.0984,"similar genres: action, drama; shares cast members: Deol, Sunny"
tm334788,Yodha,tm366590,Sanju,drama comedy,0.0852,"similar genres: drama; shares cast members: Dutt, Paresh, Rawal, Sanjay"
tm334788,Yodha,ts224956,What the Love! with Karan Johar,reality,0.0831,similar description and thematic content
tm334788,Yodha,tm1195032,Thar,action thriller drama crime western,0.0818,"similar genres: action, drama; shares cast members: Sanjay"
tm334788,Yodha,tm211424,Dharam Sankat Mein,comedy drama family fantasy thriller,0.0791,"similar genres: drama; shares cast members: Paresh, Rawal"
tm117840,The Emigrant,tm159623,No Other Woman,romance drama thriller,0.148,similar genres: drama
tm117840,The Emigrant,tm14350,Alexandria… Why?,drama,0.1316,"similar genres: drama; shares cast members: Ahmad, Bedir, El, Mahmoud; same director (Youssef Chahine)"
tm117840,The Emigrant,tm362180,"Ram Dass, Going Home",documentation,0.1309,similar description and thematic content
tm117840,The Emigrant,tm428982,Son Of Adam,drama thriller,0.1271,"similar genres: drama; shares cast members: Ahmad, El, Khaled, Mahmoud"
tm117840,The Emigrant,tm151332,"Alexandria, Again and Forever",drama,0.1211,"similar genres: drama; shares cast members: El, Yousra; same director (Youssef Chahine)"
tm42397,Hello Brother,tm73058,Om Shanti Om,thriller drama action comedy fantasy romance,0.3127,"similar genres: action, comedy, fantasy, romance; shares cast members: Arbaaz, Kapoor, Khan, Mukerji, Rani, Salman"
tm42397,Hello Brother,tm178513,Bombay Talkies,drama romance,0.2572,"similar genres: romance; shares cast members: Kapoor, Khan, Mukerji, Rani"
tm42397,Hello Brother,tm154375,Main Aurr Mrs Khanna,drama romance comedy,0.2555,"similar genres: comedy, romance; shares cast members: Kapoor, Khan, Salman"
tm42397,Hello Brother,tm39557,Jaane Tu... Ya Jaane Na,drama comedy romance,0.2397,"similar genres: comedy, romance; shares cast members: Arbaaz, Kapoor, Khan"
tm42397,Hello Brother,tm142153,Kisaan,drama thriller action crime,0.2394,"similar genres: action; shares cast members: Arbaaz, Khan"
tm314602,Dushmani,tm628693,"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",drama,0.1445,"similar genres: drama; shares cast members: Koirala, Manisha, Naval"
tm314602,Dushmani,tm52871,Soldier,thriller action drama romance,0.1115,"similar genres: action, drama, romance; shares cast members: Deol"
tm314602,Dushmani,tm175753,Chashme Baddoor,comedy drama,0.1114,similar genres: drama
tm314602,Dushmani,tm1195032,Thar,action thriller drama crime western,0.11,"similar genres: action, drama; shares cast members: Singh"
tm314602,Dushmani,tm334788,Yodha,action drama,0.0984,"similar genres: action, drama; shares cast members: Deol, Sunny"
tm255589,One Last Shot,ts22267,Trailer Park Boys,comedy crime,0.4087,"shares cast members: Dunsworth, John, Paul, Robb, Tremblay, Wells"
tm255589,One Last Shot,tm228574,Swearnet Live,comedy,0.3925,"shares cast members: Dunsworth, John, Paul, Robb, Tremblay, Wells"
tm255589,One Last Shot,tm233648,"Trailer Park Boys: Drunk, High and Unemployed: Live In Austin",comedy,0.3712,"shares cast members: Dunsworth, John, Paul, Robb, Tremblay, Wells"
tm255589,One Last Shot,tm155051,Trailer Park Boys - Live in F**kin' Dublin,comedy,0.3446,"shares cast members: John, Paul, Robb, Tremblay, Wells"
tm255589,One Last Shot,tm152843,Swearnet: The Movie,comedy,0.289,"shares cast members: John, Paul, Robb, Tremblay, Wells"
tm7810,Nightmare in Columbia County,tm159901,Miss Congeniality 2: Armed and Fabulous,action comedy crime,0.0737,"similar genres: crime; shares cast members: Nick, William"
tm7810,Nightmare in Columbia County,ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,documentation crime,0.0671,similar genres: crime
tm7810,Nightmare in Columbia County,ts283080,Who Killed Sara?,drama crime thriller,0.0668,"similar genres: crime, drama, thriller"
tm7810,Nightmare in Columbia County,tm812781,Katherine Ryan: Glitter Room,comedy,0.0657,shares cast members: Ryan
tm7810,Nightmare in Columbia County,ts268608,The Ripper,documentation crime,0.0654,similar genres: crime
tm210754,Have You Ever Seen Fireflies? - Theatre Play,tm51493,Vizontele,comedy drama,0.3391,"similar genres: drama; shares cast members: Akbağ, Altan, Can, Demet, Erdoğan, Erkekli, Tosun, Yılmaz; same director (Yılmaz Erdoğan)"
tm210754,Have You Ever Seen Fireflies? - Theatre Play,tm172027,The Butterfly's Dream,drama history romance,0.2632,"similar genres: drama; shares cast members: Erdoğan, Kalyon, Salih, Yılmaz; same director (Yılmaz Erdoğan)"
tm210754,Have You Ever Seen Fireflies? - Theatre Play,tm1141663,Cem Yılmaz: Diamond Elite Platinum Plus,comedy,0.2061,shares cast members: Yılmaz
tm210754,Have You Ever Seen Fireflies? - Theatre Play,tm157461,Coming Soon,romance drama comedy,0.1728,"similar genres: drama; shares cast members: Can, Erdoğan, Yılmaz, Zerrin"
tm210754,Have You Ever Seen Fireflies? - Theatre Play,tm1029314,Have You Ever Seen Fireflies?,drama comedy,0.1625,"similar genres: drama; shares cast members: Alkaya, Bengier, Caner, Erdoğan, Sinan, Yılmaz"
tm449775,Shikari,tm446654,Mujrim,drama action crime,0.262,"similar genres: action, drama; shares cast members: Amrish, Chakraborty, Grover, Gulshan, Mithun, Puri"
tm449775,Shikari,tm371359,Jaal,action drama thriller,0.1605,"similar genres: action, drama; shares cast members: Chakraborty, Grover, Gulshan, Mithun"
tm449775,Shikari,tm47171,OMG: Oh My God!,drama fantasy comedy,0.1126,"similar genres: drama; shares cast members: Chakraborty, Mithun, Puri"
tm449775,Shikari,tm340927,Motu Patlu: King Of Kings,animation action comedy,0.0966,similar genres: action; shares cast members: Chakraborty
tm449775,Shikari,tm96595,Lakshya,war action drama romance,0.0843,"similar genres: action, drama; shares cast members: Amrish, Puri, Shah, Singh"
ts4,Breaking Bad,tm31564,Linewatch,thriller crime drama,0.1213,"similar genres: crime, drama, thriller; shares cast members: Dean, Norris"
ts4,Breaking Bad,tm827648,El Camino: A Breaking Bad Movie,crime drama thriller action,0.1083,"similar genres: crime, drama, thriller; shares cast members: Aaron, Banks, Bryan, Cranston, Jonathan, Paul"
ts4,Breaking Bad,ts8,Better Call Saul,drama crime,0.1021,"similar genres: crime, drama; shares cast members: Banks, Bob, Jonathan, Odenkirk"
ts4,Breaking Bad,ts37804,W/ Bob & David,comedy,0.0986,"shares cast members: Bob, Odenkirk"
ts4,Breaking Bad,tm459789,The Lovebirds,romance comedy action thriller crime,0.0929,"similar genres: crime, thriller; shares cast members: Aaron, Anna, Banks, Betsy, Bryan, Paul"
ts20371,Top Gear,ts85732,The Final Table,reality,0.11,similar genres: reality; shares cast members: Andrew
ts20371,Top Gear,ts80030,Fastest Car,reality action documentation,0.1027,similar genres: reality
ts20371,Top Gear,tm843944,"Lorena, Light-footed Woman",documentation,0.0854,similar description and thematic content
ts20371,Top Gear,ts253722,Sing On!,reality music,0.0803,"similar genres: music, reality"
ts20371,Top Gear,ts81918,Sugar Rush,reality,0.0793,similar genres: reality
ts9,The Walking Dead,tm57190,The One,thriller action scifi,0.1222,"similar genres: action, scifi, thriller"
ts9,The Walking Dead,ts215012,Kipo and the Age of Wonderbeasts,comedy family fantasy scifi animation action,0.1105,"similar genres: action, scifi"
